post_url,company,posted_at,risk_class,total_comments,pct_negative,pct_negative_engineer,pct_toxic_burnout,pct_critical_hostile,pct_supportive,pct_negative_full,pct_negative_engineer_full,pct_toxic_burnout_full,pct_critical_hostile_full,pct_supportive_full
https://www.linkedin.com/posts/amazon_mark-your-calendars-prime-members-prime-activity-7373582722168057856-z6Cb,amazon,2025-09-16 07:05:15,Harmless,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
https://www.linkedin.com/posts/andy-jassy-8b1615_excited-to-welcome-peacock-to-prime-video-activity-7366963508602732544-CNzP,amazon,2025-08-29 00:54:32,Harmless,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
https://www.linkedin.com/posts/amazon_prime-day-is-here-amazons-biggest-activity-7348352118149312512-MpYp,amazon,2025-07-08 16:07:50,Harmless,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
https://www.linkedin.com/posts/mattgarman_project-rainier-is-now-onlinethe-worlds-ugcPost-7389330009108381696-pLjf,amazon,2025-10-30 19:21:00,Harmless,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
https://www.linkedin.com/posts/amazon_at-amazon-weve-always-done-email-differently-activity-7370833361050750976-TuYV,amazon,2025-09-08 17:00:16,Harmless,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
https://www.linkedin.com/posts/amazon_in-this-edition-of-amazon-news-meet-activity-7346542082229997568-x8jo,amazon,2025-07-03 16:15:24,Harmless,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
https://www.linkedin.com/posts/amazon_amazon-global-month-of-volunteering-activity-7345498586509426688-7HZE,amazon,2025-06-30 19:08:55,Harmless,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
https://www.linkedin.com/posts/amazon_take-a-tour-through-amazon-web-services-activity-7369154913680949249-erE0,amazon,2025-09-04 01:50:43,Harmless,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
https://www.linkedin.com/posts/amazon_amazon-web-services-aws-restart-is-activity-7344429126650384385-yKeu,amazon,2025-06-27 20:19:16,Harmless,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
https://www.linkedin.com/posts/amazon_we-hope-we-dont-regret-this-we-let-our-activity-7369021446599163906-3SCY,amazon,2025-09-03 17:00:22,Harmless,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
https://www.linkedin.com/posts/amazon_i-wish-i-could-just-point-and-shop-well-activity-7368719446019878912-bN_c,amazon,2025-09-02 21:00:20,Harmless,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
https://www.linkedin.com/posts/amazon_step-inside-amazons-largest-corporate-activity-7367268276537581568-uj1W,amazon,2025-08-29 20:53:54,Harmless,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
https://www.linkedin.com/posts/amazon_save-this-for-when-you-need-a-boost-activity-7341891579936165889-XrsZ,amazon,2025-06-20 20:15:58,Harmless,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
https://www.linkedin.com/posts/amazon_the-latest-amazon-news-newsletter-just-activity-7341870723029733378-GxJy,amazon,2025-06-20 18:53:05,Harmless,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
https://www.linkedin.com/posts/amazon_today-in-virtually-every-corner-of-the-activity-7340849739640250368-0ZFs,amazon,2025-06-17 23:16:04,Harmless,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
https://www.linkedin.com/posts/amazon_at-amazon-working-hard-having-fun-and-activity-7365761383788969986-i0Jp,amazon,2025-08-25 17:06:03,Harmless,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
https://www.linkedin.com/posts/amazon_lets-unpack-why-were-touching-base-about-activity-7364680373714235392-PEFo,amazon,2025-08-22 17:30:30,Harmless,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
https://www.linkedin.com/posts/zapolsky_im-delighted-to-announce-amazons-inaugural-ugcPost-7386460705849483264-yeBz,amazon,2025-10-21 21:30:34,Harmless,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
https://www.linkedin.com/posts/amazon_new-amazon-news-just-dropped-heres-what-activity-7336787644481228800-6nqL,amazon,2025-06-06 18:14:45,Harmless,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
https://www.linkedin.com/posts/amazon_amazon-books-editors-just-released-their-activity-7336429804352622593-MWbB,amazon,2025-06-05 18:32:49,Harmless,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
https://www.linkedin.com/posts/amazon_big-news-from-amazon-were-investing-activity-7336180426882895872-MwKr,amazon,2025-06-05 02:01:53,Harmless,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
https://www.linkedin.com/posts/amazon_amazons-economic-impact-activity-7335954285412630528-7Q3N,amazon,2025-06-04 11:03:17,Harmless,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
https://www.linkedin.com/posts/amazon_follow-a-day-in-yashvit-dananis-life-as-activity-7361819434841198592-FkJv,amazon,2025-08-14 20:02:09,Harmless,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
https://www.linkedin.com/posts/amazon_breaking-news-perishable-groceries-are-now-activity-7361399946601779200-VQz1,amazon,2025-08-13 16:15:15,Harmless,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
https://www.linkedin.com/posts/mike-hopkins-543a214_amazon-mgm-studios-announces-steven-knight-activity-7356838866995060736-vOIL,amazon,2025-08-01 08:27:36,Harmless,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
https://www.linkedin.com/posts/amazon_i-think-the-way-people-buy-groceries-activity-7333524056614281217-e5Af,amazon,2025-05-28 18:06:25,Harmless,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
https://www.linkedin.com/posts/zapolsky_presidential-artificial-intelligence-challenge-activity-7356755400420962304-oDrb,amazon,2025-07-31 21:32:01,Harmless,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
https://www.linkedin.com/posts/coinbase_a-new-era-of-coinbase-starts-now-exciting-activity-7407173922024079361-KCUk,coinbase,2025-12-17 22:44:41,Helpful,2.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.4
https://www.linkedin.com/posts/coinbase_everything-we-announced-at-the-coinbase-system-activity-7407245730391805952-rL7z,coinbase,2025-12-18 03:30:02,Harmless,2.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.2857142857142857
https://www.linkedin.com/posts/coinbase_meet-coinbase-advisor-a-new-ai-powered-activity-7407240172892758017-ZF9R,coinbase,2025-12-18 03:07:57,Helpful,3.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
https://www.linkedin.com/posts/coinbase_introducing-coinbase-tokenize-an-end-to-end-activity-7407226852798259200-OT-M,coinbase,2025-12-18 02:15:01,Harmless,3.0,0.3333333333333333,0.0,0.0,0.0,0.6666666666666666,0.2,0.0,0.0,0.0,0.4
https://www.linkedin.com/posts/coinbase_base-app-is-now-live-for-everyone-everywhere-activity-7407219304057815041-4gkI,coinbase,2025-12-18 01:45:01,Harmless,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
https://www.linkedin.com/posts/coinbase_running-a-business-is-hard-card-fees-eat-activity-7407211761411723264-xTQd,coinbase,2025-12-18 01:15:03,Helpful,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
https://www.linkedin.com/posts/coinbase_were-reimagining-financial-services-to-be-activity-7407204206970978304-_938,coinbase,2025-12-18 00:45:02,Harmless,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
https://www.linkedin.com/posts/coinbase_youve-got-hot-takes-now-youll-have-a-activity-7407196652782112769-vK4l,coinbase,2025-12-18 00:15:01,Helpful,3.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.75
https://www.linkedin.com/posts/coinbase_stock-trading-rolling-out-on-coinbase-in-activity-7407189099259928576-5gyb,coinbase,2025-12-17 23:45:00,Helpful,6.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.6
https://www.linkedin.com/posts/coinbase_87-of-americans-believe-the-financial-system-activity-7407180806789537794-uEyx,coinbase,2025-12-17 23:12:03,Harmful,2.0,0.5,1.0,0.0,0.5,0.5,0.3333333333333333,1.0,0.0,0.3333333333333333,0.3333333333333333
https://www.linkedin.com/posts/coinbase_a-new-era-of-coinbase-begins-tune-in-to-activity-7407134782054354944-ZMfa,coinbase,2025-12-17 20:09:09,Harmless,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
https://www.linkedin.com/posts/coinbase_weve-selected-chainlink-labs-ccip-as-the-activity-7404899382027853824-scnf,coinbase,2025-12-11 16:06:29,Harmful,16.0,0.1875,0.25,0.0,0.125,0.8125,0.15,0.2222222222222222,0.0,0.1,0.65
https://www.linkedin.com/posts/coinbase_state-of-crypto-q4-2025-activity-7406715271526383616-qUZf,coinbase,2025-12-16 16:22:10,Harmful,7.0,0.2857142857142857,0.0,0.1428571428571428,0.2857142857142857,0.5714285714285714,0.25,0.0,0.125,0.25,0.5
https://www.linkedin.com/posts/coinbase_san-francisco-weve-arrived-dont-miss-activity-7404668562545463296-4Bm8,coinbase,2025-12-11 00:49:17,Helpful,8.0,0.125,0.0,0.0,0.125,0.875,0.1111111111111111,0.0,0.0,0.1111111111111111,0.7777777777777778
https://www.linkedin.com/posts/coinbase_coinbase-institutional-is-proud-to-support-activity-7404147569125347328-YvsI,coinbase,2025-12-09 14:19:02,Helpful,26.0,0.0769230769230769,0.0,0.0384615384615384,0.0769230769230769,0.9230769230769232,0.0666666666666666,0.0,0.0333333333333333,0.0666666666666666,0.8
https://www.linkedin.com/posts/coinbase_its-time-to-bring-staking-rewards-to-maryland-activity-7403899575951966208--nzS,coinbase,2025-12-08 21:53:36,Harmful,7.0,0.2857142857142857,0.0,0.0,0.2857142857142857,0.7142857142857143,0.2857142857142857,0.0,0.0,0.2857142857142857,0.7142857142857143
https://www.linkedin.com/posts/lbrock_inside-coinbases-mission-first-remote-first-activity-7404274169065938944-qQl0,coinbase,2025-12-09 22:51:38,Helpful,13.0,0.0769230769230769,0.0,0.0,0.0769230769230769,0.8461538461538461,0.0769230769230769,0.0,0.0,0.0769230769230769,0.8461538461538461
https://www.linkedin.com/posts/coinbase_its-time-to-trade-anything-anytime-anywhere-activity-7405701836785221632-N2xr,coinbase,2025-12-13 21:15:09,Harmful,5.0,0.4,0.0,0.2,0.4,0.6,0.3333333333333333,0.0,0.1666666666666666,0.3333333333333333,0.5
